ISIN,CH0011105639,CH0022635152,CH0022635194,CH0022635210,CH0022635301,CH0022647017,CH0022647256,CH0022647405,CH0022647835,CH0022647934,CH0022652785
SYMBOL,SNSPI,C0001T,C1000T,C2000T,C3000T,C4000T,C5000T,C6000T,C7000T,C8000T,C9000T
NAME,SWX New SPI Index TR,SPI ICB Industry 0001 Oil & Gas Total Return,SPI ICB Industry 1000 Basic Materials Total Return,SPI ICB Industry 2000 Industrials Total Return,SPI ICB Industry 3000 Consumer Goods Total Return,SPI ICB Industry 4000 Health Care Total Return,SPI ICB Industry 5000 Consumer Services Total Return,SPI ICB Industry 6000 Telecommunications Total Return,SPI ICB Industry 7000 Utilities Total Return,SPI ICB Industry 8000 Financials Total Return,SPI ICB Industry 9000 Technology Total Return
INDEX TYPE,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return,Total Return
DATE,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
18.06.2013,1448.36,162.19,2212.96,1473.07,3181.63,1627.24,1415.35,1220.32,1627.79,764.23,328.59
17.06.2013,1452.37,161.86,2198.97,1466.96,3191.04,1641.66,1413.43,1224.54,1646.67,764.08,325.29
14.06.2013,1435.7,159.22,2182.89,1446.4,3160.74,1616.82,1412.52,1215.79,1647.5,758.57,321.04
13.06.2013,1433.76,157.2,2190.11,1443.12,3149.97,1621.49,1407.51,1226.95,1668.47,754.47,320.77
12.06.2013,1439.15,158.22,2205.69,1446.4,3171.76,1630.38,1416.08,1212.77,1653.19,752.29,320.54
11.06.2013,1442.25,161.75,2182.11,1456.82,3161.91,1628.12,1416.93,1209.76,1661.41,761.86,324.32
10.06.2013,1464.07,165.56,2225.26,1477.16,3218.96,1648.73,1442.56,1211.27,1670.47,772.99,329.32
07.06.2013,1462.31,165.91,2219.31,1470.67,3230.42,1636.21,1444.93,1213.98,1694.66,776.25,339.65
06.06.2013,1433.98,164.86,2197.85,1453.75,3165.46,1600.76,1429.47,1199.2,1684.06,757.37,334.88
05.06.2013,1455.97,165.44,2218.37,1468.22,3208.16,1629.14,1442.28,1206.74,1671.07,773.38,336.91
04.06.2013,1478.94,167.02,2259.06,1492.89,3258.53,1651.37,1456.26,1221.52,1674.32,788.38,343.41
03.06.2013,1462.31,164.04,2257.55,1489.95,3180.85,1638.01,1455.29,1214.89,1694.24,781.63,342.04
31.05.2013,1492.19,168.99,2269.5,1506.72,3249.73,1682.62,1479.83,1234.49,1703.7,794.42,345.99
30.05.2013,1503.9,170.5,2285.37,1517.5,3298.55,1698.21,1490.64,1245.96,1705.12,791.96,344.9
29.05.2013,1505.4,171.77,2305.1,1515.17,3305.4,1703.35,1474,1255.91,1684.21,788.55,341.75
28.05.2013,1539.5,176.59,2326.84,1539.23,3370.63,1755.21,1491.85,1281.26,1682.99,804.95,346.4
27.05.2013,1526.75,173.03,2314.33,1513.07,3348.49,1750.46,1474.84,1273.71,1680.66,793.89,342.18
24.05.2013,1527.93,170.71,2313.36,1519.88,3356.77,1753.83,1465.03,1274.62,1655.16,791.3,339.77
23.05.2013,1527.74,172.35,2295.42,1522.23,3355.22,1748.71,1466.73,1274.02,1646.56,794.67,346.43
22.05.2013,1570.78,179.17,2324.7,1560.1,3452.58,1801.64,1498.53,1302.98,1691.15,817.35,351.7
21.05.2013,1554.95,178.99,2325.05,1553.63,3435.42,1762.19,1476.19,1306.9,1669.56,814.22,349.1
17.05.2013,1548.2,182.03,2366.81,1537.77,3423.21,1741.95,1466.98,1310.22,1666.41,816.26,349.1
16.05.2013,1543.96,178.04,2372.56,1533.54,3406.82,1743.91,1475.17,1315.35,1642.57,811.29,350
15.05.2013,1553.09,176.15,2378.88,1540.09,3410.51,1760.63,1472.58,1309.61,1655.19,820.28,348.2
14.05.2013,1531.61,174.45,2362.68,1530.53,3361.08,1730.01,1446.74,1299.96,1640.61,808.81,343.41
13.05.2013,1524.41,172.15,2354.67,1523.05,3347.29,1723.16,1441.6,1292.12,1635.75,803.9,344.11
10.05.2013,1529.95,175.16,2366.24,1530.82,3342.1,1726.57,1454.49,1305.39,1641.5,811.63,348.74
08.05.2013,1514.33,171.76,2341.77,1523.1,3333.68,1695.49,1442.29,1294.23,1634.64,804.1,345.13
07.05.2013,1494.13,171.71,2315.59,1499.46,3303.08,1662.31,1430.21,1285.18,1632.78,796.55,338
06.05.2013,1484.86,169.26,2309.3,1488.65,3287.2,1657.36,1417.61,1283.67,1615.65,786.35,337.03
03.05.2013,1485.45,167.7,2318.64,1487.95,3283.6,1661.8,1415.84,1293.32,1625.66,785.84,334.7
02.05.2013,1477.28,162.19,2302.26,1471.59,3278.97,1657.76,1407.06,1296.94,1613.85,778.5,335
30.04.2013,1478.22,158.58,2333.38,1479.62,3286.66,1657.5,1411.66,1320.78,1623.08,775.05,333.27
29.04.2013,1476.73,159.63,2324.96,1478.03,3296.49,1663.4,1415.31,1310.52,1622.08,764.13,331.09
26.04.2013,1466.79,159.89,2301.16,1464.8,3270.07,1656.09,1412.95,1301.77,1614.86,757.7,333.78
25.04.2013,1474.27,162.58,2293.36,1469.96,3292.86,1664.07,1422.61,1309.31,1605.39,761.09,337.86
24.04.2013,1465.15,161.48,2262.46,1451.32,3295.14,1653.27,1413.36,1305.99,1599.88,754.22,334.52
23.04.2013,1453.93,155.39,2253.63,1431.72,3274.91,1649.66,1412.39,1299.36,1606.25,744.75,324.71
22.04.2013,1419.48,152.3,2214.87,1387,3189.08,1612.17,1380.53,1281.86,1589.37,729.47,327.12
19.04.2013,1421.32,152.39,2235.11,1397.21,3202.85,1616.18,1366.6,1277.33,1569.04,722,327.12
18.04.2013,1413.05,153.24,2231.02,1390.28,3182.8,1610.42,1363.9,1267.98,1572.67,712.97,325.21
17.04.2013,1405.95,148.4,2177.84,1394.77,3157.65,1595.9,1365.13,1260.44,1592.45,719.02,328.66
16.04.2013,1438.47,150.99,2217.92,1430.63,3240.32,1627.46,1382.93,1274.32,1599.23,737.75,337.37
15.04.2013,1445.26,152.3,2208.03,1434.12,3232.69,1650.56,1388.32,1281.86,1618,738.72,336.26
12.04.2013,1439.08,155.72,2221.1,1451.03,3232.52,1616.56,1403.3,1279.45,1618.77,739.85,339.73
11.04.2013,1447,159.29,2248.98,1464.32,3240.55,1623.88,1409.11,1280.35,1619.69,743.59,345.87
10.04.2013,1439.14,159.63,2237.66,1453.92,3238.66,1612.91,1391.39,1276.13,1635.27,736.16,346.42
09.04.2013,1416.46,157.98,2220.61,1420.85,3202.05,1591.32,1369.56,1252.29,1656.98,718.23,340.62
08.04.2013,1422.86,158.6,2213.22,1423.81,3248.21,1597.6,1361.95,1247.47,1654.15,715.19,341.62
05.04.2013,1410.19,154.83,2190.84,1423.93,3211.69,1570.98,1360.76,1238.42,1634.87,718.08,340.33
04.04.2013,1432.39,155.86,2234.75,1452.79,3286.21,1593.76,1364.92,1256.46,1637.28,721.62,344.01
03.04.2013,1452.28,157.53,2277.68,1479.71,3330.34,1615.35,1372.98,1261.61,1672.73,730.15,348.61
02.04.2013,1456.75,159.96,2265.32,1488.21,3342.7,1614.15,1375.3,1264.47,1687.57,735.53,354.09
28.03.2013,1442.1,160.76,2280.98,1478.34,3296.3,1600.33,1376.63,1257.6,1702.46,723.37,351.97
27.03.2013,1435.27,162.09,2270.77,1474.78,3260.33,1590.88,1365.84,1252.73,1637.36,725.83,349.24
26.03.2013,1438.58,157.71,2295.52,1481.29,3258.83,1595.54,1369.38,1244.72,1644.01,729.93,351.53
25.03.2013,1431.09,157,2286.13,1471.91,3253.99,1582.92,1374.06,1245.29,1658.3,725.42,349.4
22.03.2013,1428.26,156.63,2277.53,1465.59,3246.11,1576.56,1374.85,1247.87,1659.59,728.34,348.58
21.03.2013,1432.95,159.57,2292.93,1481.95,3252.7,1579.72,1378.27,1244.14,1642.06,727.98,349
20.03.2013,1447.52,159.43,2321.89,1501.98,3291.89,1593.47,1384.91,1250.16,1668.62,734.47,352.35
19.03.2013,1437.51,159.41,2320.77,1493.22,3273.32,1577.32,1371.7,1239.56,1663.3,729.82,349.61
18.03.2013,1445.4,162.26,2346.83,1501.9,3311.14,1565.75,1389.72,1242.14,1642.31,741.24,347.61
15.03.2013,1451.45,163.32,2353.46,1506.5,3328.22,1564.57,1401.54,1247.29,1664.43,749.76,351.44
14.03.2013,1447.83,162.53,2358.37,1500.22,3329.54,1556.39,1395.48,1251.02,1634.64,748.29,350.96
13.03.2013,1436.24,162.65,2341.97,1489.75,3299.5,1547.82,1395.3,1235.84,1641.43,738.53,348.35
12.03.2013,1440.15,162.18,2341.09,1493.03,3287.8,1562.14,1403.55,1240.99,1680.59,740.5,347.57
11.03.2013,1432.83,161.27,2330.54,1491.9,3265.64,1551.02,1390.15,1243.28,1675.97,738.51,348.04
08.03.2013,1430.83,161.72,2314.45,1496.67,3249.64,1549.84,1389.36,1240.71,1680.32,738.52,350.26
07.03.2013,1424.88,161.95,2314.46,1496.99,3238.9,1545.83,1393.74,1232.4,1659.88,728.83,349.85
06.03.2013,1415.9,162.59,2319.03,1493.38,3198.78,1536.45,1393.75,1224.96,1682.25,725.46,347.49
05.03.2013,1419.49,158.87,2313.67,1493.6,3225.34,1539.07,1402.8,1233.55,1620.89,726.81,349.07
04.03.2013,1396.39,157.09,2279.91,1472.73,3165.49,1521.99,1380.83,1216.66,1618.05,708.75,343.81
01.03.2013,1399.02,156.83,2273.37,1485.07,3160.01,1518.91,1391.05,1218.09,1627.14,716.42,343.79
28.02.2013,1398.51,159.33,2267.88,1481.17,3173.84,1508.55,1389.6,1220.95,1636.31,719,345.87
27.02.2013,1379.73,156.49,2236.36,1465.83,3117.91,1484.69,1386.35,1208.35,1622.77,714.69,346.27
26.02.2013,1372.73,154.67,2219.05,1444.96,3119.73,1483.12,1380.66,1194.03,1667.35,706.85,336.41
25.02.2013,1389.45,160.82,2234.11,1463.35,3138.15,1498.64,1389.13,1204.06,1634.83,722.36,341.8
22.02.2013,1383.05,160.68,2230.77,1468.66,3116.9,1479.43,1387.52,1206.06,1622.89,725.68,345.1
21.02.2013,1374.53,160.89,2228.55,1455.43,3103.96,1465.59,1376.52,1195.47,1643.86,723.04,341.12
20.02.2013,1395.48,166.79,2260.79,1472.1,3138.48,1492.84,1399.82,1204.63,1644.68,734.1,350.2
19.02.2013,1388.35,169.25,2258.02,1463.5,3126.63,1477.98,1404.21,1203.48,1629.79,732.09,350.13
18.02.2013,1374.39,168.7,2244.04,1450.22,3079.66,1461.92,1393.19,1196.04,1617.24,728.61,346.52
15.02.2013,1375.15,169.72,2258.83,1449.97,3088.53,1458.79,1392.37,1193.75,1648.53,728.61,348.2
14.02.2013,1371.83,173.03,2249.94,1441.74,3074.73,1447.44,1395.26,1184.01,1649.86,735,347.72
13.02.2013,1371.12,170.36,2249.1,1412.21,3125.47,1440.53,1406.69,1180,1622.55,734.11,345.88
12.02.2013,1360.37,166.79,2208.19,1387.27,3106.6,1430.17,1405,1165.4,1626.72,733.78,341.33
11.02.2013,1357.46,167.89,2218.68,1391.47,3104.07,1428.09,1398.26,1157.1,1634.65,725.65,341.46
08.02.2013,1355.65,168.9,2208.24,1389.15,3101.11,1426.65,1404.75,1154.52,1625.17,723.8,340.66
07.02.2013,1344.96,167.77,2186.35,1384.64,3078.57,1410.53,1392.51,1147.07,1662.31,719.37,338.56
06.02.2013,1360.82,167.8,2174.49,1393.3,3119.74,1429.17,1395.42,1158.81,1671.44,732.09,339.87
05.02.2013,1356.02,169.37,2211.43,1384.98,3094.5,1425.5,1388.64,1169.12,1666.71,729.08,334.63
04.02.2013,1348.86,169.56,2180.85,1382.84,3089.75,1416.12,1387.78,1159.67,1683.63,721.9,334.48
01.02.2013,1358.66,169.46,2198.86,1397.39,3107.92,1416.96,1398.75,1167.69,1675.23,735.53,335.56
31.01.2013,1351.7,168.56,2182.3,1380.42,3088.44,1417.2,1384.44,1155.38,1706.89,730.91,332.28
30.01.2013,1351.67,170.9,2183.62,1390.78,3088.64,1410.71,1385.96,1147.65,1697.82,730.97,336.69
29.01.2013,1363.47,172.55,2213.06,1390.65,3119.28,1422.33,1390.04,1149.65,1694.45,740.54,337.85
28.01.2013,1369.06,174.43,2217.12,1397.44,3120.68,1429.13,1418.04,1147.36,1704.5,745.16,343.55
25.01.2013,1364.74,167.97,2229.54,1396.99,3113.11,1426.98,1418.34,1145.36,1692.81,740.6,342.47
24.01.2013,1363.72,169.21,2220.12,1389.58,3091.88,1434.68,1406.38,1142.78,1686.84,741.37,340.71
23.01.2013,1352.63,168.19,2200.5,1382.49,3079.43,1424.51,1396.05,1141.63,1678.08,727.66,346.53
22.01.2013,1335.97,165.93,2188.55,1374.33,3056.49,1382.69,1399.01,1144.21,1666.9,728.75,341.07
21.01.2013,1344.11,168.53,2203.69,1381.43,3064.74,1397.19,1402.93,1153.95,1678.95,730.99,341.94
18.01.2013,1349.41,165.92,2189.37,1382.3,3099.83,1403.02,1405.49,1153.09,1682.38,731.8,343.45
17.01.2013,1359.01,164.35,2211.79,1391.99,3113.14,1419.37,1404.91,1157.1,1696.48,736.27,343.5
16.01.2013,1336.97,163.57,2160.99,1370.05,3068.57,1389.36,1372.2,1156.52,1672.94,727.74,338.48
15.01.2013,1332.07,158.81,2146.26,1363.56,3056.95,1386.02,1378.87,1156.81,1753.65,726.54,339.96
14.01.2013,1320.9,160.75,2112.89,1361.15,3005.94,1374.25,1391.69,1167.69,1756.44,723.34,344.24
11.01.2013,1317.92,156.92,2127.47,1363.99,2995.5,1373.27,1390.09,1168.26,1754.49,719.56,342.24
10.01.2013,1310.73,155.72,2116.48,1364,2980.62,1362.23,1393.75,1171.99,1756.04,715.29,337.76
09.01.2013,1311.94,156.78,2116.21,1366.83,2984.37,1364.74,1390.2,1173.42,1749.39,714.19,332.46
08.01.2013,1298.38,155.4,2108.94,1355.09,2952.4,1357.54,1386.21,1156.52,1751.3,699.5,323.86
07.01.2013,1294.5,156.8,2077.95,1358.29,2962.25,1345.58,1385.84,1160.25,1742.5,696.08,321.57
04.01.2013,1295.61,152.72,2088.8,1364.04,2976.26,1350.96,1387.18,1154.81,1724.29,689.98,321.17
03.01.2013,1288.18,147.55,2086.6,1357.51,2963.95,1339.47,1369.01,1151.94,1688.02,688.99,321.2
28.12.2012,1252.38,133.31,2053.56,1318.92,2886.33,1306.24,1351.51,1127.6,1694.88,668.56,311.77
27.12.2012,1259.05,132.91,2064.03,1329.03,2894.52,1314.62,1352.85,1136.77,1686.77,673.15,311.64
21.12.2012,1263.15,137.33,2054.46,1329.29,2901.5,1319.29,1352.65,1137.05,1691.56,676.36,312.33
20.12.2012,1267.92,137.91,2086.32,1332.33,2909.31,1316.32,1355.69,1135.62,1645.56,685.45,314.24
19.12.2012,1273.05,139.57,2090.92,1330.06,2913.62,1328.65,1356.09,1137.34,1715.46,687.43,312.06
18.12.2012,1267.01,138.61,2065.59,1322.9,2902.56,1324.79,1356.12,1141.35,1717.5,682.7,308.03
17.12.2012,1263.46,135.71,2064.98,1314.67,2912.11,1322.47,1357.35,1139.63,1697.08,676.42,306.96
14.12.2012,1264.06,134.22,2063.18,1314.81,2917.18,1323.41,1339.73,1135.05,1669.24,677.39,305.15
13.12.2012,1266.68,137.77,2059.39,1311.33,2924.16,1325.86,1344.32,1131.04,1701.96,679.63,305.92
12.12.2012,1273.74,139.77,2075.74,1314.56,2942.3,1333.71,1344.79,1132.18,1710.31,683.12,305.82
11.12.2012,1276.34,141.35,2072.72,1314.12,2957.82,1339.26,1354.32,1133.04,1729.86,679.82,305.9
10.12.2012,1271.49,141.62,2074.49,1308.9,2951.21,1329.24,1363.9,1125.31,1748.97,678.21,306.46
07.12.2012,1268.37,141.21,2069.35,1309.32,2944.48,1320.37,1359.48,1126.17,1765.18,679.59,306.97
06.12.2012,1265.9,141.52,2062.14,1307.62,2945.29,1314.52,1351.12,1127.03,1745.49,678.63,305.44
05.12.2012,1255.37,139.88,2023.08,1297.79,2918,1305.08,1342.26,1122.45,1742.11,674.28,301.29
04.12.2012,1254.7,139.78,2046.01,1291.75,2928.46,1303.96,1342.08,1119.3,1732.17,670.4,299.61
03.12.2012,1252.26,137.37,2055.72,1288.43,2925.83,1302.34,1343.46,1117.3,1709.76,667.59,300.81
30.11.2012,1249.36,137.63,2050.4,1282.27,2919.92,1299.52,1339.11,1117.3,1753.74,666.13,301.89
29.11.2012,1249.05,137.19,2050.46,1276.96,2920.73,1302.45,1331.29,1120.16,1713.55,664.9,301.11
28.11.2012,1236.71,134.33,2039.58,1264.01,2899.36,1288.73,1315.78,1104.41,1748.31,657.03,296.83
27.11.2012,1229.77,135.64,2013.73,1256.33,2870.39,1280.27,1320.23,1097.25,1757.33,658.15,298.38
26.11.2012,1224.61,134.63,2014.97,1251.18,2856.83,1271.79,1312.46,1102.41,1769.42,657.65,296.68
23.11.2012,1230.7,135.88,2011.8,1254.78,2867.2,1277.58,1318.26,1098.68,1744.17,664.51,299.16
22.11.2012,1224.21,135.62,2004.69,1247.85,2852.41,1271.11,1314.7,1096.97,1779.13,659.78,300.06
21.11.2012,1217.78,134.58,1991.18,1238.88,2844.26,1263.8,1309.17,1090.67,1810.48,655.97,295.6
20.11.2012,1213.61,134.33,1983.37,1238.7,2840.42,1257.26,1314.59,1080.93,1803.72,652.1,294.87
19.11.2012,1216.75,135.07,1985.08,1236.8,2835.44,1265.45,1318.59,1082.36,1825.37,655.35,297.88
16.11.2012,1192.69,130.35,1939.29,1212.74,2776.86,1251.14,1275.71,1062.6,1790.85,636.29,292.59
15.11.2012,1204.17,132.35,1954.05,1220.85,2797.15,1260.98,1287.43,1078.07,1805.75,647.36,294.92
14.11.2012,1221.64,133.97,1975.26,1233.33,2842.83,1283.06,1315.56,1086.94,1756.91,654.78,297.2
13.11.2012,1229.74,136.92,1989.42,1243.21,2854.12,1289.9,1313.73,1093.24,1763.65,661.23,300.51
12.11.2012,1226.93,143.36,1979.74,1243.19,2847.08,1282.38,1318.65,1096.97,1778.7,658.58,300.54
09.11.2012,1231.03,145.05,1998.45,1252.39,2840.03,1290.77,1324.67,1088.09,1799.12,659.46,303.85
08.11.2012,1230.87,143.42,1999.87,1254.29,2833.54,1286.14,1322.26,1090.95,1788.41,665.1,305.03
07.11.2012,1228.97,146.5,2004.08,1252.46,2815.9,1284.79,1323.48,1108.13,1787.44,664.51,306.13
06.11.2012,1238.19,149.98,2005.41,1268.12,2824.06,1294.41,1342.84,1113,1828.57,670.99,309.96
05.11.2012,1231.36,148.81,1998.43,1255.14,2825.09,1290.82,1339.6,1111.85,1861.04,660.45,309.42
02.11.2012,1231.4,145.14,2003.78,1256.27,2813.9,1294.7,1344.62,1102.41,1887.33,662.46,309.45
01.11.2012,1223.96,143.93,2012.42,1245.27,2795.3,1283.39,1343.49,1100.4,1900.15,661.21,307.47
31.10.2012,1212.18,140.78,2013.02,1229.02,2772.43,1273.78,1334.82,1107.85,1892.38,651.54,303.91
30.10.2012,1218.93,144.08,2014.61,1235.4,2795.8,1282.69,1351.41,1104.98,1890.07,650.46,307.28
29.10.2012,1213.22,143.38,1992.56,1236.26,2788.14,1287.23,1338.64,1098.4,1890.59,635.93,304.35
26.10.2012,1213.86,145.28,1989.72,1242.34,2790.12,1292.89,1344.52,1101.26,1904.51,629.04,305.2
25.10.2012,1213.94,144.46,1981.78,1250.96,2790.79,1287.57,1343.8,1095.82,1894.22,631.95,303.28
24.10.2012,1217.42,146.4,1984.97,1253.45,2795.1,1293.99,1332.38,1096.11,1907.84,632.09,314.88
23.10.2012,1217,147.77,1945.59,1254.36,2786.76,1301.2,1333.51,1089.52,1881.6,630.27,310.47
22.10.2012,1238.21,150.02,1946.51,1281.86,2837.18,1326.69,1353.29,1102.69,1883.94,639.7,314.36
19.10.2012,1239.92,150.92,1951.37,1279.35,2840.07,1334.41,1356.45,1108.42,1892.83,636.74,315.18
18.10.2012,1244.9,150.23,1968.41,1287.59,2844.13,1332.31,1357.6,1111,1890.33,646.98,316.83
17.10.2012,1245.26,146.93,1957.97,1280.17,2899.49,1321.98,1359.98,1111,1899.63,643.84,316.87
16.10.2012,1242.58,148.69,1956.85,1270.24,2881.5,1323.24,1352,1105.56,1905.89,643.96,317.07
15.10.2012,1229.98,145.29,1949.42,1256.45,2861.5,1314.81,1348.93,1094.67,1879.39,630.51,313.4
12.10.2012,1222.25,145.3,1942.73,1253.74,2842.49,1304.83,1340.75,1093.53,1894.96,625.13,313.49
11.10.2012,1222.21,147.19,1963.97,1258.08,2838.52,1301.64,1336.93,1095.53,1905.14,624.47,315.01
10.10.2012,1217.32,146.46,1959.02,1247.71,2820.7,1304.54,1333.22,1097.25,1903.87,618.8,313.75
09.10.2012,1221.69,146.66,1963.65,1258.93,2814.36,1316.09,1337.97,1095.53,1908.85,618.89,315.61
08.10.2012,1222.95,143.81,1965.82,1268.14,2804.52,1317.09,1344.83,1100.69,1912.08,622.79,317
05.10.2012,1226.91,143.74,1976.32,1276.82,2803.89,1316.13,1348.84,1108.99,1902.65,630.64,317.74
04.10.2012,1219.35,144.61,1956.02,1264.74,2784.22,1308.88,1343.95,1098.11,1902.61,627.69,318.97
03.10.2012,1215.2,145.65,1972.73,1258.7,2775.19,1303.1,1341.49,1100.97,1907.1,623.91,319.16
02.10.2012,1217.39,148.15,1996.04,1260.37,2785.55,1303.92,1338.58,1094.67,1908.3,622.08,320.7
01.10.2012,1216.78,150.84,1991.96,1259.39,2784.85,1306.1,1330.81,1088.66,1905.85,618.04,322.81
28.09.2012,1196.71,146.19,1959.38,1238.14,2749.71,1283.67,1314.98,1082.36,1882.16,606.31,313.46
27.09.2012,1205.09,150.29,1942.16,1248.11,2768.17,1292.1,1330.83,1094.67,1896.5,611.53,310.85
26.09.2012,1203.38,149.74,1944.06,1246.07,2779.86,1285.99,1320.08,1089.23,1886.99,609.6,306.85
25.09.2012,1216.99,151.63,1948.63,1267.34,2793.93,1293.58,1360.89,1097.82,1873.94,626.19,312.82
24.09.2012,1214.77,154.42,1935.43,1268.84,2774.58,1294.04,1358.05,1092.38,1873.38,624.97,313.49
21.09.2012,1216.76,149.84,1937.35,1275.48,2782.89,1291.37,1359.15,1094.67,1853,630.08,317.08
20.09.2012,1208.81,148.72,1941.36,1271.51,2786.43,1274.99,1353.76,1091.24,1891.15,621.95,316.36
19.09.2012,1211.65,148.81,1940.53,1275.98,2795.14,1273.34,1353.3,1086.66,1884.54,626.81,318.4
18.09.2012,1206.68,149.4,1926.98,1270.91,2780.88,1263.54,1360.77,1087.52,1889.61,628.03,318.79
17.09.2012,1210.9,153,1927.92,1283.6,2769.47,1262.44,1368.07,1089.52,1890.67,637.31,323.27
14.09.2012,1212.61,151.31,1923.55,1290.73,2771.11,1263.51,1370.41,1103.26,1896.82,638.92,326
13.09.2012,1202.25,150.4,1901.49,1260.27,2760.42,1265.99,1350.68,1107.56,1816.12,625.68,317.23
12.09.2012,1197.96,151.71,1889.43,1259.82,2749.79,1257.08,1344.68,1108.99,1711.13,625.17,318.06
11.09.2012,1198.94,151.33,1890.89,1253.33,2778.54,1264.92,1334.12,1101.83,1714.96,615.06,313.45
10.09.2012,1199.48,152.53,1896.84,1250,2797.49,1263.96,1338.2,1092.96,1702.97,611.45,309.11
07.09.2012,1203.54,153.67,1879.62,1247,2803.45,1278.08,1334.28,1103.26,1705.42,610.99,308.33
06.09.2012,1200.15,152.98,1876.26,1222.86,2821.17,1282.5,1327.65,1117.58,1673.14,601.18,304.85
05.09.2012,1181.55,151.16,1845.89,1192.14,2796.34,1266.72,1314.14,1104.7,1670.05,585.63,301.83
04.09.2012,1171.37,151.99,1832.94,1189.7,2768.85,1252.67,1306.89,1104.7,1664.39,579.46,301.73
03.09.2012,1184.28,154.54,1860.49,1206.06,2803.67,1264.66,1321.15,1102.98,1668.09,584.45,299.08
31.08.2012,1175.37,152.98,1831.04,1197.63,2770.51,1258.13,1318.13,1097.82,1672.1,582.7,296.7
30.08.2012,1173.13,152.21,1840.44,1189.67,2781.11,1255.86,1311.37,1106.13,1667.04,577.19,295.7
29.08.2012,1181.06,154.73,1875.82,1197.31,2797.87,1260.25,1324.01,1122.45,1679.13,582.15,296.32
28.08.2012,1180.96,157.2,1872.48,1193.98,2787.87,1264.57,1318,1121.88,1692.87,581.87,294.97
27.08.2012,1193.36,161.03,1881.61,1212.16,2815.52,1276.24,1337.99,1132.47,1699.71,587.4,297.73
24.08.2012,1190.43,157.13,1880.04,1209.25,2812.7,1275.1,1327.18,1119.01,1708,585.05,299.84
23.08.2012,1187.54,158.34,1868.02,1211.75,2804.68,1264.26,1341.61,1113.57,1707.12,587.92,297.25
22.08.2012,1191.57,158.89,1868.98,1212.39,2802.91,1274.24,1366.7,1119.59,1707.85,590.48,293.19
21.08.2012,1199.38,161.31,1898.97,1227.82,2820.82,1282.88,1376.64,1128.46,1705.55,589.41,293.06
20.08.2012,1197.43,162.34,1899.88,1229.81,2822.43,1284.76,1380.7,1131.33,1680.19,580.2,295.76
17.08.2012,1201.17,164.11,1906.57,1228.35,2822.96,1291.57,1393.89,1136.19,1727.49,583.08,298.31
16.08.2012,1198.63,160.68,1898.25,1223.8,2823.06,1294.09,1389.15,1134.19,1684.63,578.82,293.78
15.08.2012,1196.89,156.52,1893.91,1219.44,2838.01,1293.89,1387.84,1131.04,1664.03,573.92,290.21
14.08.2012,1196.78,159.51,1896.83,1223.44,2843.67,1285.4,1383.65,1133.62,1666.35,575.18,291.23
13.08.2012,1189.58,159.23,1886.91,1220.24,2826.38,1272.19,1365.07,1127.32,1659.86,574.48,289.38
10.08.2012,1193.42,161.14,1901.73,1227.82,2832.33,1272.8,1379.17,1124.17,1650.41,577.36,290.58
09.08.2012,1197.73,163.33,1910.17,1231.32,2854.54,1274.21,1372.3,1120.16,1666,577.89,290
08.08.2012,1189.4,160.61,1898.21,1230.58,2796.48,1271.75,1372.43,1124.17,1680.84,578.91,287.6
07.08.2012,1188.97,159.74,1903.58,1228.06,2795.82,1272.08,1366.61,1128.18,1693.39,578.74,285.51
06.08.2012,1189.16,158.91,1897.28,1227.97,2813.64,1270.03,1354.05,1130.75,1680.06,576.4,284.33
03.08.2012,1187.17,157.32,1888.29,1220.14,2808.32,1277.2,1351.64,1121.88,1685.69,571.66,281.96
02.08.2012,1176.82,157.27,1888.12,1194.43,2787.81,1278.97,1329.5,1118.15,1665.93,557.78,282.33
31.07.2012,1177.68,156.6,1893.45,1202.8,2780.61,1269.94,1363.13,1120.73,1687.5,565.6,289.16
30.07.2012,1178.26,157.77,1902.67,1205.39,2784.97,1255.44,1348.18,1126.74,1676.25,575.5,287.88
27.07.2012,1170.96,155.56,1911.98,1192.42,2776.24,1250.25,1366.45,1119.59,1676.91,567.29,284.77
26.07.2012,1156.13,150.3,1886.91,1175.65,2723.17,1243.46,1361.42,1119.01,1674,560.07,289.11
25.07.2012,1139.56,151.3,1839.11,1140,2680.43,1237.66,1351,1102.12,1675.53,549.65,284.96
24.07.2012,1139.46,159.93,1824.32,1139.28,2683.6,1235.55,1355.13,1087.8,1650.29,546.88,282.97
23.07.2012,1139.63,159.45,1832.48,1134.13,2680.82,1235.87,1353.63,1085.23,1644.09,549.8,278.83
20.07.2012,1159.48,162.29,1899.01,1159.69,2723.46,1249.64,1382.1,1093.82,1655.77,562.14,285.25
19.07.2012,1166.84,161.22,1903.93,1163.46,2745.12,1250.7,1417,1105.27,1662.27,572.08,289.36
18.07.2012,1155.62,159.23,1880.36,1146.6,2721.73,1235.32,1384.95,1108.13,1648.61,571.22,284.28
17.07.2012,1143.89,153.81,1849.81,1142.96,2694.65,1225.74,1374.26,1100.69,1666.97,563.22,278.86
16.07.2012,1141.57,153.03,1844.76,1134.98,2690,1224.41,1362.02,1100.97,1675.7,563.4,277.42
